ticket_id,created_at,agent_id,priority,resolution_hours,channel
1464,2024-03-31 11:30:00,228.0,High,11.68,Phone
1465,2024-03-31 12:00:00,229.0,Low,27.45,Email
1466,2024-03-31 12:30:00,255.0,High,13.0,Unknown
1467,2024-03-31 13:00:00,256.0,High,4.39,Chat
1468,2024-03-31 13:30:00,204.0,High,11.97,Email
1469,2024-03-31 14:00:00,247.0,High,7.73,Chat
1470,2024-03-31 14:30:00,210.0,Medium,11.53,Email
1471,2024-03-31 15:00:00,209.0,High,8.33,Chat
1472,2024-03-31 15:30:00,229.0,Medium,9.65,Phone
1473,2024-03-31 16:00:00,258.0,Medium,6.15,Chat
1474,2024-03-31 16:30:00,231.0,High,7.3,Email
1475,2024-03-31 17:00:00,235.0,High,11.8,Chat
1476,2024-03-31 17:30:00,244.0,Medium,8.13,Chat
1477,2024-03-31 18:00:00,228.0,Low,20.47,Chat
1478,2024-03-31 18:30:00,226.0,High,17.74,Chat
1479,2024-03-31 19:00:00,241.0,Low,7.26,Phone
1480,2024-03-31 19:30:00,208.0,Medium,3.34,Phone
1481,2024-03-31 20:00:00,252.0,Low,24.09,Email
1482,2024-03-31 20:30:00,221.0,Medium,7.17,Phone
1483,2024-03-31 21:00:00,235.0,High,3.22,Chat
1484,2024-03-31 21:30:00,258.0,Medium,5.21,Chat
1485,2024-03-31 22:00:00,245.0,Low,7.94,Chat
1486,2024-03-31 22:30:00,245.0,Low,24.74,Phone
1487,2024-03-31 23:00:00,248.0,Low,17.93,Email
1488,2024-03-31 23:30:00,206.0,Medium,10.89,Phone
1489,2024-04-01 00:00:00,226.0,Low,2.88,Chat
1490,2024-04-01 00:30:00,248.0,Low,7.52,Chat
1491,2024-04-01 01:00:00,215.0,Medium,6.0,Chat
1492,2024-04-01 01:30:00,218.0,High,26.68,Chat
1493,2024-04-01 02:00:00,252.0,Medium,8.75,Phone
1494,2024-04-01 02:30:00,246.0,High,43.69,Chat
1495,2024-04-01 03:00:00,215.0,High,14.54,Phone
1496,2024-04-01 03:30:00,200.0,Low,5.35,Chat
1497,2024-04-01 04:00:00,228.0,Medium,11.42,Chat
1498,2024-04-01 04:30:00,,Low,4.65,Phone
1499,2024-04-01 05:00:00,232.0,Low,14.14,Email
1500,2024-04-01 05:30:00,209.0,Low,0.96,Phone
1501,2024-04-01 06:00:00,228.0,Medium,22.69,Chat
1502,2024-04-01 06:30:00,227.0,High,11.67,Email
1503,2024-04-01 07:00:00,236.0,High,17.4,Chat
1504,2024-04-01 07:30:00,239.0,Low,3.08,Email
1505,2024-04-01 08:00:00,214.0,Medium,40.37,Chat
1506,2024-04-01 08:30:00,230.0,High,3.04,Chat
1507,2024-04-01 09:00:00,229.0,High,11.58,Unknown
1508,2024-04-01 09:30:00,209.0,Medium,3.02,Chat
1509,2024-04-01 10:00:00,229.0,Medium,7.59,Chat
1510,2024-04-01 10:30:00,208.0,Low,12.69,Chat
1511,2024-04-01 11:00:00,211.0,High,2.31,Chat
1512,2024-04-01 11:30:00,217.0,Low,8.82,Email
1513,2024-04-01 12:00:00,258.0,Low,13.78,Chat
1514,2024-04-01 12:30:00,203.0,High,3.95,Email
1515,2024-04-01 13:00:00,251.0,Low,18.73,Email
1516,2024-04-01 13:30:00,212.0,Low,8.5,Email
1517,2024-04-01 14:00:00,256.0,Medium,3.23,Email
1518,2024-04-01 14:30:00,207.0,High,5.53,Email
1519,2024-04-01 15:00:00,,Medium,4.58,Email
1520,2024-04-01 15:30:00,227.0,High,9.37,Chat
1521,2024-04-01 16:00:00,,Low,15.58,Chat
1522,2024-04-01 16:30:00,221.0,Low,9.76,Email
1523,2024-04-01 17:00:00,,Low,12.32,Unknown
1524,2024-04-01 17:30:00,235.0,Low,9.63,Phone
1525,2024-04-01 18:00:00,244.0,High,14.72,Chat
1526,2024-04-01 18:30:00,216.0,High,10.14,Chat
1527,2024-04-01 19:00:00,222.0,Medium,2.05,Phone
1528,2024-04-01 19:30:00,202.0,High,10.97,Email
1529,2024-04-01 20:00:00,215.0,Medium,8.47,Phone
1530,2024-04-01 20:30:00,219.0,Medium,26.12,Chat
1531,2024-04-01 21:00:00,248.0,Low,20.1,Email
1532,2024-04-01 21:30:00,245.0,Medium,2.82,Email
1533,2024-04-01 22:00:00,246.0,Medium,6.17,Phone
1534,2024-04-01 22:30:00,215.0,Medium,1.44,Chat
1535,2024-04-01 23:00:00,212.0,High,13.21,Phone
1536,2024-04-01 23:30:00,224.0,High,11.96,Unknown
1537,2024-04-02 00:00:00,225.0,Low,7.57,Phone
1538,2024-04-02 00:30:00,245.0,High,2.18,Chat
1539,2024-04-02 01:00:00,251.0,Low,13.45,Chat
1540,2024-04-02 01:30:00,224.0,High,4.33,Chat
1541,2024-04-02 02:00:00,212.0,Medium,15.61,Email
1542,2024-04-02 02:30:00,253.0,High,4.53,Phone
1543,2024-04-02 03:00:00,232.0,High,35.7,Phone
1544,2024-04-02 03:30:00,255.0,High,25.36,Email
1545,2024-04-02 04:00:00,223.0,High,25.1,Email
1546,2024-04-02 04:30:00,218.0,Medium,1.39,Chat
1547,2024-04-02 05:00:00,203.0,High,19.91,Unknown
1548,2024-04-02 05:30:00,244.0,High,21.77,Chat
1549,2024-04-02 06:00:00,229.0,High,5.18,Phone
1550,2024-04-02 06:30:00,215.0,Medium,9.52,Email
1551,2024-04-02 07:00:00,226.0,High,6.6,Chat
1552,2024-04-02 07:30:00,208.0,High,17.91,Email
1553,2024-04-02 08:00:00,258.0,High,38.94,Phone
1554,2024-04-02 08:30:00,226.0,Low,3.46,Email
1555,2024-04-02 09:00:00,218.0,High,2.89,Email
1556,2024-04-02 09:30:00,236.0,Medium,14.46,Chat
1557,2024-04-02 10:00:00,247.0,Low,3.85,Phone
1558,2024-04-02 10:30:00,256.0,High,17.08,Phone
1559,2024-04-02 11:00:00,240.0,High,7.34,Email
1560,2024-04-02 11:30:00,208.0,Medium,13.75,Phone
1561,2024-04-02 12:00:00,225.0,High,18.73,Email
1562,2024-04-02 12:30:00,242.0,High,11.48,Chat
1563,2024-04-02 13:00:00,249.0,Medium,19.66,Phone
1564,2024-04-02 13:30:00,228.0,High,3.85,Email
1565,2024-04-02 14:00:00,251.0,Low,3.37,Email
1566,2024-04-02 14:30:00,207.0,High,11.39,Chat
1567,2024-04-02 15:00:00,220.0,High,3.56,Email
1568,2024-04-02 15:30:00,258.0,Low,9.6,Chat
1569,2024-04-02 16:00:00,211.0,Medium,14.63,Chat
1570,2024-04-02 16:30:00,241.0,High,9.72,Chat
1571,2024-04-02 17:00:00,212.0,High,13.36,Email
1572,2024-04-02 17:30:00,207.0,High,12.28,Phone
1573,2024-04-02 18:00:00,209.0,High,0.46,Chat
1574,2024-04-02 18:30:00,254.0,Medium,8.15,Email
1575,2024-04-02 19:00:00,258.0,Low,6.56,Chat
1576,2024-04-02 19:30:00,206.0,High,25.04,Email
1577,2024-04-02 20:00:00,242.0,Low,23.46,Email
1578,2024-04-02 20:30:00,205.0,Medium,6.16,Phone
1579,2024-04-02 21:00:00,249.0,High,18.99,Email
1580,2024-04-02 21:30:00,219.0,Low,8.04,Phone
1581,2024-04-02 22:00:00,202.0,High,15.78,Email
1582,2024-04-02 22:30:00,256.0,Low,2.89,Chat
1583,2024-04-02 23:00:00,255.0,Low,16.27,Email
1584,2024-04-02 23:30:00,201.0,Low,16.92,Unknown
1585,2024-04-03 00:00:00,223.0,Medium,2.34,Unknown
1586,2024-04-03 00:30:00,,High,13.88,Chat
1587,2024-04-03 01:00:00,221.0,Medium,24.67,Email
1588,2024-04-03 01:30:00,236.0,High,9.28,Chat
1589,2024-04-03 02:00:00,252.0,Low,22.18,Chat
1590,2024-04-03 02:30:00,204.0,Low,4.29,Email
1591,2024-04-03 03:00:00,229.0,Low,3.79,Chat
1592,2024-04-03 03:30:00,234.0,Low,2.81,Phone
1593,2024-04-03 04:00:00,255.0,Medium,18.65,Email
1594,2024-04-03 04:30:00,,High,0.84,Email
1595,2024-04-03 05:00:00,250.0,High,16.56,Unknown
1596,2024-04-03 05:30:00,233.0,Medium,8.07,Phone
1597,2024-04-03 06:00:00,225.0,Medium,18.12,Email
1598,2024-04-03 06:30:00,244.0,Medium,11.98,Email
1599,2024-04-03 07:00:00,250.0,High,9.8,Chat
1600,2024-04-03 07:30:00,240.0,High,16.34,Phone
1601,2024-04-03 08:00:00,237.0,Low,19.8,Unknown
1602,2024-04-03 08:30:00,259.0,High,21.88,Email
1603,2024-04-03 09:00:00,236.0,Medium,20.96,Chat
1604,2024-04-03 09:30:00,209.0,High,17.71,Chat
1605,2024-04-03 10:00:00,255.0,Medium,6.15,Phone
1606,2024-04-03 10:30:00,248.0,High,8.53,Chat
1607,2024-04-03 11:00:00,222.0,Medium,1.94,Email
1608,2024-04-03 11:30:00,224.0,Low,8.0,Email
1609,2024-04-03 12:00:00,239.0,Low,8.36,Chat
1610,2024-04-03 12:30:00,246.0,Low,24.52,Email
1611,2024-04-03 13:00:00,242.0,High,31.91,Chat
1612,2024-04-03 13:30:00,253.0,High,3.34,Chat
1613,2024-04-03 14:00:00,204.0,Low,1.81,Chat
1614,2024-04-03 14:30:00,259.0,High,5.36,Chat
1615,2024-04-03 15:00:00,229.0,Medium,11.78,Email
1616,2024-04-03 15:30:00,215.0,Low,31.52,Chat
1617,2024-04-03 16:00:00,212.0,High,2.9,Email
1618,2024-04-03 16:30:00,227.0,High,2.74,Chat
1619,2024-04-03 17:00:00,218.0,Low,3.05,Email
1620,2024-04-03 17:30:00,256.0,Medium,23.32,Chat
1621,2024-04-03 18:00:00,229.0,High,5.65,Phone
1622,2024-04-03 18:30:00,256.0,Medium,7.56,Phone
1623,2024-04-03 19:00:00,240.0,Medium,3.28,Phone
1624,2024-04-03 19:30:00,222.0,Medium,14.75,Chat
1625,2024-04-03 20:00:00,224.0,Medium,7.22,Chat
1626,2024-04-03 20:30:00,256.0,Medium,9.72,Phone
1627,2024-04-03 21:00:00,,Low,5.29,Email
1628,2024-04-03 21:30:00,224.0,Low,5.91,Email
1629,2024-04-03 22:00:00,244.0,Low,22.31,Phone
1630,2024-04-03 22:30:00,222.0,Low,6.03,Phone
1631,2024-04-03 23:00:00,213.0,Medium,15.86,Chat
1632,2024-04-03 23:30:00,245.0,High,6.74,Email
1633,2024-04-04 00:00:00,205.0,Low,3.5,Unknown
1634,2024-04-04 00:30:00,228.0,Medium,12.48,Email
1635,2024-04-04 01:00:00,224.0,High,4.29,Email
1636,2024-04-04 01:30:00,226.0,High,10.23,Phone
1637,2024-04-04 02:00:00,212.0,Medium,20.17,Phone
1638,2024-04-04 02:30:00,223.0,High,7.78,Phone
1639,2024-04-04 03:00:00,207.0,High,5.39,Phone
1640,2024-04-04 03:30:00,225.0,High,20.86,Unknown
1641,2024-04-04 04:00:00,244.0,High,8.75,Chat
1642,2024-04-04 04:30:00,208.0,Medium,5.18,Email
1643,2024-04-04 05:00:00,209.0,Low,9.69,Chat
1644,2024-04-04 05:30:00,203.0,High,16.3,Chat
1645,2024-04-04 06:00:00,249.0,Low,15.16,Email
1646,2024-04-04 06:30:00,245.0,Medium,12.84,Chat
1647,2024-04-04 07:00:00,202.0,Low,14.31,Phone
1648,2024-04-04 07:30:00,233.0,High,9.26,Chat
1649,2024-04-04 08:00:00,228.0,Low,3.19,Email
1650,2024-04-04 08:30:00,240.0,High,9.77,Email
1651,2024-04-04 09:00:00,222.0,High,1.5,Phone
1652,2024-04-04 09:30:00,248.0,Medium,13.64,Chat
1653,2024-04-04 10:00:00,230.0,Low,3.81,Email
1654,2024-04-04 10:30:00,213.0,Medium,3.01,Phone
1655,2024-04-04 11:00:00,230.0,High,26.61,Email
1656,2024-04-04 11:30:00,214.0,High,11.37,Email
1657,2024-04-04 12:00:00,230.0,Medium,11.11,Email
1658,2024-04-04 12:30:00,216.0,Low,7.26,Phone
1659,2024-04-04 13:00:00,225.0,Low,10.33,Chat
1660,2024-04-04 13:30:00,218.0,High,5.28,Chat
1661,2024-04-04 14:00:00,231.0,Low,6.29,Phone
1662,2024-04-04 14:30:00,245.0,Low,9.76,Unknown
1663,2024-04-04 15:00:00,241.0,Medium,9.81,Phone
1664,2024-04-04 15:30:00,222.0,Low,0.23,Chat
1665,2024-04-04 16:00:00,229.0,Medium,23.87,Chat
1666,2024-04-04 16:30:00,219.0,High,5.26,Email
1667,2024-04-04 17:00:00,218.0,Low,18.03,Email
1668,2024-04-04 17:30:00,238.0,High,21.93,Chat
1669,2024-04-04 18:00:00,246.0,Low,12.6,Email
1670,2024-04-04 18:30:00,211.0,High,6.49,Chat
1671,2024-04-04 19:00:00,215.0,Medium,14.54,Email
1672,2024-04-04 19:30:00,206.0,Medium,6.73,Phone
1673,2024-04-04 20:00:00,259.0,High,3.55,Chat
1674,2024-04-04 20:30:00,241.0,Low,0.31,Email
1675,2024-04-04 21:00:00,209.0,High,15.65,Chat
1676,2024-04-04 21:30:00,245.0,High,10.56,Chat
1677,2024-04-04 22:00:00,218.0,High,25.48,Phone
1678,2024-04-04 22:30:00,217.0,Medium,9.07,Unknown
1679,2024-04-04 23:00:00,229.0,Low,11.82,Chat
1680,2024-04-04 23:30:00,238.0,Medium,10.88,Email
1681,2024-04-05 00:00:00,239.0,Low,7.53,Email
1682,2024-04-05 00:30:00,202.0,High,13.98,Chat
1683,2024-04-05 01:00:00,244.0,Low,14.37,Email
1684,2024-04-05 01:30:00,224.0,High,14.36,Chat
1685,2024-04-05 02:00:00,254.0,Medium,4.18,Chat
1686,2024-04-05 02:30:00,234.0,High,7.74,Chat
1687,2024-04-05 03:00:00,,Medium,31.7,Email
1688,2024-04-05 03:30:00,215.0,High,11.1,Email
1689,2024-04-05 04:00:00,239.0,High,5.44,Email
1690,2024-04-05 04:30:00,220.0,High,2.24,Chat
1691,2024-04-05 05:00:00,251.0,High,22.94,Chat
1692,2024-04-05 05:30:00,236.0,High,19.9,Chat
1693,2024-04-05 06:00:00,245.0,Medium,12.87,Chat
1694,2024-04-05 06:30:00,235.0,High,6.73,Chat
1695,2024-04-05 07:00:00,245.0,Low,15.43,Unknown
1696,2024-04-05 07:30:00,209.0,High,20.93,Chat
1697,2024-04-05 08:00:00,213.0,Low,10.79,Email
1698,2024-04-05 08:30:00,242.0,High,9.84,Phone
1699,2024-04-05 09:00:00,211.0,High,6.97,Email
1700,2024-04-05 09:30:00,204.0,High,9.63,Chat
1701,2024-04-05 10:00:00,233.0,Low,4.37,Chat
1702,2024-04-05 10:30:00,258.0,Low,11.88,Email
1703,2024-04-05 11:00:00,218.0,Low,4.42,Email
1704,2024-04-05 11:30:00,212.0,Medium,5.5,Email
1705,2024-04-05 12:00:00,243.0,Low,3.36,Chat
1706,2024-04-05 12:30:00,215.0,High,2.45,Phone
1707,2024-04-05 13:00:00,246.0,High,10.38,Phone
1708,2024-04-05 13:30:00,212.0,Medium,29.94,Chat
1709,2024-04-05 14:00:00,211.0,Medium,1.11,Chat
1710,2024-04-05 14:30:00,259.0,High,9.28,Email
1711,2024-04-05 15:00:00,235.0,High,1.85,Email
1712,2024-04-05 15:30:00,217.0,Low,9.04,Phone
1713,2024-04-05 16:00:00,227.0,High,1.91,Chat
1714,2024-04-05 16:30:00,236.0,Low,8.8,Email
1715,2024-04-05 17:00:00,202.0,Medium,6.59,Phone
1716,2024-04-05 17:30:00,259.0,Medium,10.21,Email
1717,2024-04-05 18:00:00,228.0,Medium,12.57,Phone
1718,2024-04-05 18:30:00,257.0,Low,8.37,Chat
1719,2024-04-05 19:00:00,247.0,High,9.02,Chat
1720,2024-04-05 19:30:00,202.0,Medium,4.58,Email
1721,2024-04-05 20:00:00,248.0,High,5.7,Email
1722,2024-04-05 20:30:00,231.0,Low,7.45,Email
1723,2024-04-05 21:00:00,252.0,High,8.82,Email
1724,2024-04-05 21:30:00,,High,11.6,Chat
1725,2024-04-05 22:00:00,216.0,High,12.91,Chat
1726,2024-04-05 22:30:00,242.0,Medium,2.63,Email
1727,2024-04-05 23:00:00,217.0,High,19.02,Chat
1728,2024-04-05 23:30:00,220.0,Medium,12.63,Phone
1729,2024-04-06 00:00:00,235.0,High,9.06,Phone
1730,2024-04-06 00:30:00,219.0,High,9.35,Email
1731,2024-04-06 01:00:00,256.0,Medium,4.03,Email
1732,2024-04-06 01:30:00,200.0,High,13.93,Chat
1733,2024-04-06 02:00:00,223.0,High,0.51,Chat
1734,2024-04-06 02:30:00,,Low,0.66,Email
1735,2024-04-06 03:00:00,243.0,Low,15.38,Email
1736,2024-04-06 03:30:00,233.0,Low,5.31,Chat
1737,2024-04-06 04:00:00,208.0,Low,7.85,Chat
1738,2024-04-06 04:30:00,204.0,High,4.82,Chat
1739,2024-04-06 05:00:00,244.0,High,15.07,Chat
1740,2024-04-06 05:30:00,212.0,Low,3.7,Phone
1741,2024-04-06 06:00:00,250.0,High,9.32,Phone
1742,2024-04-06 06:30:00,219.0,Low,12.84,Email
1743,2024-04-06 07:00:00,232.0,High,26.46,Phone
1744,2024-04-06 07:30:00,204.0,High,19.6,Email
1745,2024-04-06 08:00:00,230.0,Medium,9.65,Email
1746,2024-04-06 08:30:00,201.0,Medium,16.77,Phone
1747,2024-04-06 09:00:00,,Low,10.53,Phone
1748,2024-04-06 09:30:00,255.0,Medium,9.39,Email
1749,2024-04-06 10:00:00,258.0,Medium,16.23,Phone
1750,2024-04-06 10:30:00,226.0,High,24.06,Email
1751,2024-04-06 11:00:00,254.0,Medium,3.04,Phone
1752,2024-04-06 11:30:00,212.0,High,6.8,Chat
1753,2024-04-06 12:00:00,235.0,High,13.52,Chat
1754,2024-04-06 12:30:00,242.0,Low,15.02,Phone
1755,2024-04-06 13:00:00,253.0,High,11.94,Email
1756,2024-04-06 13:30:00,200.0,Medium,8.41,Chat
1757,2024-04-06 14:00:00,235.0,Low,3.96,Email
1758,2024-04-06 14:30:00,214.0,Medium,3.18,Email
1759,2024-04-06 15:00:00,223.0,High,13.21,Chat
1760,2024-04-06 15:30:00,257.0,High,6.02,Phone
1761,2024-04-06 16:00:00,239.0,High,7.95,Chat
1762,2024-04-06 16:30:00,253.0,Low,5.06,Email
1763,2024-04-06 17:00:00,211.0,Low,6.53,Email
1764,2024-04-06 17:30:00,238.0,Medium,4.24,Chat
1765,2024-04-06 18:00:00,255.0,Low,7.12,Email
1766,2024-04-06 18:30:00,205.0,Low,7.61,Email
1767,2024-04-06 19:00:00,252.0,Medium,13.16,Email
1768,2024-04-06 19:30:00,219.0,High,4.23,Phone
1769,2024-04-06 20:00:00,225.0,High,1.46,Chat
1770,2024-04-06 20:30:00,201.0,High,7.0,Email
1771,2024-04-06 21:00:00,250.0,Low,11.45,Chat
1772,2024-04-06 21:30:00,213.0,Low,6.01,Chat
1773,2024-04-06 22:00:00,259.0,High,16.57,Chat
1774,2024-04-06 22:30:00,201.0,High,9.28,Phone
1775,2024-04-06 23:00:00,206.0,High,4.33,Chat
1776,2024-04-06 23:30:00,207.0,High,15.39,Email
1777,2024-04-07 00:00:00,240.0,High,12.02,Chat
1778,2024-04-07 00:30:00,237.0,Low,7.69,Chat
1779,2024-04-07 01:00:00,212.0,High,3.39,Chat
1780,2024-04-07 01:30:00,206.0,High,1.16,Email
1781,2024-04-07 02:00:00,215.0,High,13.29,Email
1782,2024-04-07 02:30:00,,Medium,16.41,Chat
1783,2024-04-07 03:00:00,,Low,13.8,Phone
1784,2024-04-07 03:30:00,254.0,High,10.1,Email
1785,2024-04-07 04:00:00,225.0,Low,6.71,Phone
1786,2024-04-07 04:30:00,220.0,Low,26.87,Chat
1787,2024-04-07 05:00:00,231.0,High,11.46,Chat
1788,2024-04-07 05:30:00,219.0,Medium,19.94,Phone
1789,2024-04-07 06:00:00,210.0,High,8.51,Email
1790,2024-04-07 06:30:00,205.0,High,15.41,Phone
1791,2024-04-07 07:00:00,239.0,Low,16.81,Phone
1792,2024-04-07 07:30:00,247.0,High,4.6,Chat
1793,2024-04-07 08:00:00,231.0,Medium,2.65,Email
1794,2024-04-07 08:30:00,240.0,High,14.26,Chat
1795,2024-04-07 09:00:00,206.0,High,18.22,Chat
1796,2024-04-07 09:30:00,232.0,High,14.43,Chat
1797,2024-04-07 10:00:00,240.0,Medium,6.96,Chat
1798,2024-04-07 10:30:00,237.0,Low,1.98,Phone
1799,2024-04-07 11:00:00,,Low,5.32,Phone
1800,2024-04-07 11:30:00,206.0,Medium,19.27,Phone
1801,2024-04-07 12:00:00,259.0,Medium,16.93,Unknown
1802,2024-04-07 12:30:00,215.0,Medium,7.43,Email
1803,2024-04-07 13:00:00,213.0,High,16.84,Phone
1804,2024-04-07 13:30:00,235.0,High,8.09,Phone
1805,2024-04-07 14:00:00,243.0,Low,4.39,Unknown
1806,2024-04-07 14:30:00,257.0,High,9.38,Phone
1807,2024-04-07 15:00:00,244.0,High,5.02,Phone
1808,2024-04-07 15:30:00,249.0,Medium,17.74,Unknown
1809,2024-04-07 16:00:00,255.0,Medium,4.97,Email
1810,2024-04-07 16:30:00,238.0,Medium,11.25,Email
1811,2024-04-07 17:00:00,236.0,Medium,20.99,Chat
1812,2024-04-07 17:30:00,231.0,High,9.0,Phone
1813,2024-04-07 18:00:00,212.0,High,4.89,Chat
1814,2024-04-07 18:30:00,200.0,Low,18.43,Chat
1815,2024-04-07 19:00:00,207.0,Low,13.39,Phone
1816,2024-04-07 19:30:00,253.0,High,20.81,Chat
1817,2024-04-07 20:00:00,218.0,Low,8.77,Phone
1818,2024-04-07 20:30:00,204.0,High,13.03,Chat
1819,2024-04-07 21:00:00,208.0,Low,8.48,Chat
1820,2024-04-07 21:30:00,207.0,Medium,14.16,Chat
1821,2024-04-07 22:00:00,222.0,Low,9.97,Phone
1822,2024-04-07 22:30:00,241.0,High,6.87,Email
1823,2024-04-07 23:00:00,248.0,High,3.26,Email
1824,2024-04-07 23:30:00,248.0,Medium,5.01,Email
1825,2024-04-08 00:00:00,257.0,High,6.97,Chat
1826,2024-04-08 00:30:00,247.0,Low,13.04,Chat
1827,2024-04-08 01:00:00,215.0,High,13.63,Phone
1828,2024-04-08 01:30:00,227.0,Medium,8.26,Email
1829,2024-04-08 02:00:00,238.0,Medium,17.06,Phone
1830,2024-04-08 02:30:00,210.0,Low,28.98,Email
1831,2024-04-08 03:00:00,241.0,High,6.93,Phone
1832,2024-04-08 03:30:00,202.0,Low,15.51,Phone
1833,2024-04-08 04:00:00,213.0,Medium,12.67,Email
1834,2024-04-08 04:30:00,251.0,Medium,12.12,Chat
1835,2024-04-08 05:00:00,219.0,High,10.24,Email
1836,2024-04-08 05:30:00,258.0,High,0.58,Chat
1837,2024-04-08 06:00:00,,Low,19.71,Chat
1838,2024-04-08 06:30:00,214.0,Low,1.02,Chat
1839,2024-04-08 07:00:00,255.0,Medium,11.44,Chat
1840,2024-04-08 07:30:00,251.0,High,16.95,Chat
1841,2024-04-08 08:00:00,258.0,Low,14.64,Phone
1842,2024-04-08 08:30:00,224.0,High,3.66,Email
1843,2024-04-08 09:00:00,254.0,Medium,3.1,Phone
1844,2024-04-08 09:30:00,218.0,High,10.44,Phone
1845,2024-04-08 10:00:00,221.0,High,1.78,Chat
1846,2024-04-08 10:30:00,230.0,High,24.6,Unknown
1847,2024-04-08 11:00:00,221.0,High,27.26,Chat
1848,2024-04-08 11:30:00,200.0,High,8.48,Chat
1849,2024-04-08 12:00:00,243.0,Medium,8.18,Chat
1850,2024-04-08 12:30:00,226.0,High,11.13,Email
1851,2024-04-08 13:00:00,249.0,Low,34.07,Chat
1852,2024-04-08 13:30:00,211.0,High,4.01,Email
1853,2024-04-08 14:00:00,213.0,Low,4.78,Chat
1854,2024-04-08 14:30:00,242.0,High,13.13,Email
1855,2024-04-08 15:00:00,241.0,High,6.27,Chat
1856,2024-04-08 15:30:00,230.0,Medium,17.46,Chat
1857,2024-04-08 16:00:00,,High,36.71,Unknown
1858,2024-04-08 16:30:00,252.0,Medium,16.86,Phone
1859,2024-04-08 17:00:00,252.0,High,5.45,Email
1860,2024-04-08 17:30:00,253.0,Low,10.92,Email
1861,2024-04-08 18:00:00,259.0,Medium,7.87,Chat
1862,2024-04-08 18:30:00,219.0,Low,3.5,Chat
1863,2024-04-08 19:00:00,247.0,High,15.82,Chat
1864,2024-04-08 19:30:00,216.0,Medium,23.38,Phone
1865,2024-04-08 20:00:00,252.0,High,14.99,Phone
1866,2024-04-08 20:30:00,256.0,High,30.22,Email
1867,2024-04-08 21:00:00,226.0,High,4.68,Chat
1868,2024-04-08 21:30:00,230.0,High,8.52,Email
1869,2024-04-08 22:00:00,207.0,High,2.6,Chat
1870,2024-04-08 22:30:00,205.0,Low,10.62,Unknown
1871,2024-04-08 23:00:00,211.0,Low,24.09,Email
1872,2024-04-08 23:30:00,202.0,High,9.59,Email
1873,2024-04-09 00:00:00,223.0,High,7.18,Chat
1874,2024-04-09 00:30:00,259.0,Low,16.66,Phone
1875,2024-04-09 01:00:00,242.0,High,23.12,Unknown
1876,2024-04-09 01:30:00,234.0,High,11.54,Unknown
1877,2024-04-09 02:00:00,243.0,Medium,9.16,Phone
1878,2024-04-09 02:30:00,203.0,High,23.54,Phone
1879,2024-04-09 03:00:00,239.0,Medium,14.18,Chat
1880,2024-04-09 03:30:00,230.0,High,24.61,Email
1881,2024-04-09 04:00:00,206.0,Medium,5.77,Phone
1882,2024-04-09 04:30:00,230.0,Medium,9.78,Phone
1883,2024-04-09 05:00:00,239.0,High,5.99,Phone
1884,2024-04-09 05:30:00,226.0,High,2.14,Phone
1885,2024-04-09 06:00:00,255.0,Low,3.78,Phone
1886,2024-04-09 06:30:00,257.0,Low,14.76,Chat
1887,2024-04-09 07:00:00,221.0,High,18.34,Email
1888,2024-04-09 07:30:00,256.0,Low,7.89,Email
1889,2024-04-09 08:00:00,,High,6.92,Email
1890,2024-04-09 08:30:00,207.0,High,23.96,Chat
1891,2024-04-09 09:00:00,238.0,High,5.53,Chat
1892,2024-04-09 09:30:00,209.0,Medium,14.81,Email
1893,2024-04-09 10:00:00,219.0,Low,3.28,Email
1894,2024-04-09 10:30:00,224.0,Medium,1.86,Email
1895,2024-04-09 11:00:00,241.0,High,11.19,Chat
1896,2024-04-09 11:30:00,250.0,High,9.13,Chat
1897,2024-04-09 12:00:00,253.0,Medium,5.65,Unknown
1898,2024-04-09 12:30:00,237.0,Low,2.18,Phone
1899,2024-04-09 13:00:00,257.0,High,11.92,Email
1900,2024-04-09 13:30:00,243.0,High,4.73,Email
1901,2024-04-09 14:00:00,252.0,Low,30.81,Unknown
1902,2024-04-09 14:30:00,234.0,High,14.41,Email
1903,2024-04-09 15:00:00,207.0,High,6.1,Chat
1904,2024-04-09 15:30:00,212.0,Low,3.45,Phone
1905,2024-04-09 16:00:00,224.0,Medium,9.41,Chat
1906,2024-04-09 16:30:00,249.0,High,5.49,Email
1907,2024-04-09 17:00:00,224.0,High,3.01,Chat
1908,2024-04-09 17:30:00,200.0,High,15.49,Chat
1909,2024-04-09 18:00:00,225.0,Medium,4.95,Chat
1910,2024-04-09 18:30:00,241.0,High,14.74,Email
1911,2024-04-09 19:00:00,259.0,Medium,6.06,Unknown
1912,2024-04-09 19:30:00,211.0,High,12.94,Chat
1913,2024-04-09 20:00:00,218.0,Low,11.88,Chat
1914,2024-04-09 20:30:00,228.0,High,20.66,Phone
1915,2024-04-09 21:00:00,229.0,Medium,18.02,Email
1916,2024-04-09 21:30:00,258.0,Low,4.25,Email
1917,2024-04-09 22:00:00,223.0,Low,18.32,Chat
1918,2024-04-09 22:30:00,232.0,High,32.92,Phone
1919,2024-04-09 23:00:00,215.0,High,4.63,Phone
1920,2024-04-09 23:30:00,203.0,Medium,16.84,Phone
1921,2024-04-10 00:00:00,223.0,High,9.32,Email
1922,2024-04-10 00:30:00,225.0,Low,13.3,Phone
